classifier,Score,Alpha,Execution Time
Bernoulli NB,0.2349075831049265,0.38,0.004199767112731933
Bernoulli NB,0.23151111859838275,0.39,0.004999804496765137
Bernoulli NB,0.21337842296271864,0.4,0.0055999279022216795
Bernoulli NB,0.2081644337570136,0.41,0.006299853324890137
Bernoulli NB,0.18643660482553107,0.42,0.004400110244750977
Bernoulli NB,0.17069899244332495,0.43,0.007499837875366211
Bernoulli NB,0.16554104368884887,0.44,0.006799912452697754
Bernoulli NB,0.16047663676529658,0.45,0.006899738311767578
Bernoulli NB,0.1547634630090178,0.46,0.008899831771850586
Bernoulli NB,0.14394413471384687,0.47,0.007900047302246093
Bernoulli NB,0.13912978912978916,0.48,0.007499861717224121
Bernoulli NB,0.13213145028230627,0.49,0.009699797630310059
Bernoulli NB,0.1281812538795779,0.5,0.023699402809143066
Bernoulli NB,0.1270013050259414,0.51,0.005199980735778808
Bernoulli NB,0.11409035409035409,0.52,0.0062000036239624025
Bernoulli NB,0.11220146410944383,0.53,0.009299254417419434
Bernoulli NB,0.10976068161884478,0.54,0.008299684524536133
Bernoulli NB,0.10285669927029961,0.55,0.0048000097274780275
Bernoulli NB,0.10046080536209875,0.56,0.01289975643157959
Bernoulli NB,0.1008340649692713,0.57,0.007799959182739258
Bernoulli NB,0.09853507271171943,0.58,0.019399428367614747
Bernoulli NB,0.09592526658394923,0.59,0.010599851608276367
Bernoulli NB,0.09604285405093428,0.6,0.0030000686645507814
Bernoulli NB,0.09650384013394969,0.61,0.031399106979370116
Bernoulli NB,0.09086805939353745,0.62,0.005100035667419433
Bernoulli NB,0.08536130536130536,0.63,0.004599976539611817
Bernoulli NB,0.07964468533574225,0.64,0.007600045204162598
Bernoulli NB,0.07964468533574225,0.65,0.005300140380859375
Bernoulli NB,0.07706817055976833,0.66,0.015199899673461914
Bernoulli NB,0.07426577716432789,0.67,0.0033999919891357423
Bernoulli NB,0.06841972872041949,0.68,0.006499838829040527
Bernoulli NB,0.06875,0.69,0.011639118194580078
Bernoulli NB,0.06894654088050314,0.7,0.004799985885620117
Bernoulli NB,0.0630722076267813,0.71,0.012199831008911134
Bernoulli NB,0.06305418719211824,0.72,0.0037996530532836913
Bernoulli NB,0.060017969451931705,0.73,0.004099798202514648
Bernoulli NB,0.05723732103858287,0.74,0.00859975814819336
Bernoulli NB,0.05741991941063942,0.75,0.00430002212524414
Bernoulli NB,0.05741991941063942,0.76,0.009300017356872558
Bernoulli NB,0.05741991941063942,0.77,0.007399749755859375
Bernoulli NB,0.05751327072274398,0.78,0.008299756050109863
Bernoulli NB,0.05453964458005196,0.79,0.005699920654296875
Bernoulli NB,0.05453964458005196,0.8,0.004199838638305664
Bernoulli NB,0.05453964458005196,0.81,0.004801464080810547
Bernoulli NB,0.054624803507901054,0.82,0.003200078010559082
Bernoulli NB,0.05152224824355972,0.83,0.0034000158309936525
Bernoulli NB,0.05144724556489263,0.84,0.001700115203857422
Bernoulli NB,0.05144724556489263,0.85,0.004200005531311035
Bernoulli NB,0.05161324005429675,0.86,0.005101418495178223
Bernoulli NB,0.048490835715486805,0.87,0.004601311683654785
Bernoulli NB,0.04862154327909781,0.88,0.008301162719726562
Bernoulli NB,0.048687548427499394,0.89,0.00540013313293457
Bernoulli NB,0.04551282051282051,0.9,0.005950331687927246
Bernoulli NB,0.04551282051282051,0.91,0.004000163078308106
Bernoulli NB,0.045605573419078234,0.92,0.009299874305725098
Bernoulli NB,0.04569892473118279,0.93,0.005999755859375
Bernoulli NB,0.045737509273296124,0.94,0.021399617195129395
Bernoulli NB,0.045737509273296124,0.95,0.014999675750732421
Bernoulli NB,0.045737509273296124,0.96,0.007799911499023438
Bernoulli NB,0.042585321655089096,0.97,0.004900097846984863
Bernoulli NB,0.042585321655089096,0.98,0.007699942588806153
Bernoulli NB,0.04264069264069264,0.99,0.0047998189926147464
Bernoulli NB,0.04264069264069264,1.0,0.008999848365783691
Multinomial NB,0.28650795830015463,0.01,0.02409954071044922
Multinomial NB,0.2898631879798948,0.02,0.02669968605041504
Multinomial NB,0.27982419816292725,0.03,0.02449924945831299
Multinomial NB,0.26784255107125066,0.04,0.02939906120300293
Multinomial NB,0.257115439369813,0.05,0.01739943027496338
Multinomial NB,0.24432624113475176,0.06,0.01759951114654541
Multinomial NB,0.23773529325124457,0.07,0.02079932689666748
Multinomial NB,0.21673664122137404,0.08,0.015599560737609864
Multinomial NB,0.20547722232395368,0.09,0.011099886894226075
Multinomial NB,0.19317879604672059,0.1,0.010499525070190429
Multinomial NB,0.1797313797313797,0.11,0.020099377632141112
Multinomial NB,0.17393038551706175,0.12,0.009299588203430176
Multinomial NB,0.16231884057971013,0.13,0.00859975814819336
Multinomial NB,0.15626060548047724,0.14,0.010199832916259765
Multinomial NB,0.14439097635544623,0.15,0.006499624252319336
Multinomial NB,0.13719512195121952,0.16,0.01199960708618164
Multinomial NB,0.1360222451553721,0.17,0.009799551963806153
Multinomial NB,0.12211250220419678,0.18,0.0064995050430297855
Multinomial NB,0.12438696811216701,0.19,0.013699603080749512
Multinomial NB,0.11360593698280678,0.2,0.01069939136505127
Multinomial NB,0.1083284799068142,0.21,0.01569962501525879
Multinomial NB,0.099150172706837,0.22,0.013799667358398438
Multinomial NB,0.0904954954954955,0.23,0.009699583053588867
Multinomial NB,0.07858194824321481,0.24,0.010199236869812011
Multinomial NB,0.0687334091770952,0.25,0.007799625396728516
Multinomial NB,0.062276211760747845,0.26,0.002599930763244629
Multinomial NB,0.055703272020882655,0.27,0.002500176429748535
Multinomial NB,0.052451413427561835,0.28,0.0010998964309692383
Multinomial NB,0.04907597788749214,0.29,0.003099870681762695
Multinomial NB,0.04582917082917083,0.3,0.0010000228881835937
Multinomial NB,0.039159612598185005,0.31,0.004899859428405762
Multinomial NB,0.03929952123710284,0.32,0.0012000322341918946
Multinomial NB,0.03229813664596273,0.33,0.003499889373779297
Multinomial NB,0.03237494156147733,0.34,0.0013999700546264648
Multinomial NB,0.028894702419882273,0.35,0.004199814796447754
Multinomial NB,0.028959632425336397,0.36,0.0011000871658325196
Multinomial NB,0.02899944662573454,0.37,0.0015999317169189454
Multinomial NB,0.025441658732677452,0.38,0.00319979190826416
Multinomial NB,0.018262032085561496,0.39,0.002899932861328125
Multinomial NB,0.018289164709828915,0.4,0.006799626350402832
Multinomial NB,0.018289164709828915,0.41,0.002599668502807617
Multinomial NB,0.018289164709828915,0.42,0.0021997690200805664
Multinomial NB,0.01469271469271469,0.43,0.0018999338150024413
Multinomial NB,0.014733115468409589,0.44,0.0030000686645507814
Multinomial NB,0.014733115468409589,0.45,0.00319974422454834
Multinomial NB,0.011083777504441708,0.46,0.0023000955581665037
Multinomial NB,0.007407407407407406,0.47,0.003199911117553711
Multinomial NB,0.007407407407407406,0.48,0.002200007438659668
Multinomial NB,0.007407407407407406,0.49,0.0024998664855957033
Multinomial NB,0.007407407407407406,0.5,0.0017999172210693359
Multinomial NB,0.007407407407407406,0.51,0.004099702835083008
Multinomial NB,0.007407407407407406,0.52,0.0030999183654785156
Multinomial NB,0.007407407407407406,0.53,0.0028000354766845705
Multinomial NB,0.007407407407407406,0.54,0.0020998001098632814
Multinomial NB,0.007407407407407406,0.55,0.0015001773834228515
Multinomial NB,0.007407407407407406,0.56,0.00449979305267334
Multinomial NB,0.007407407407407406,0.57,0.0020000219345092775
Multinomial NB,0.007407407407407406,0.58,0.0014997959136962891
Multinomial NB,0.007407407407407406,0.59,0.00449984073638916
Multinomial NB,0.007407407407407406,0.6,0.01569967269897461
Multinomial NB,0.007407407407407406,0.61,0.003300189971923828
Multinomial NB,0.007407407407407406,0.62,0.0012001752853393554
Multinomial NB,0.007407407407407406,0.63,0.003999853134155273
Multinomial NB,0.007407407407407406,0.64,0.001000046730041504
Multinomial NB,0.0037037037037037034,0.65,0.015199518203735352
Multinomial NB,0.0037037037037037034,0.66,0.007099676132202149
Multinomial NB,0.0,0.67,0.006599807739257812
Multinomial NB,0.0,0.68,0.007199525833129883
Multinomial NB,0.0,0.69,0.028799009323120118
Multinomial NB,0.0,0.7,0.012899422645568847
Multinomial NB,0.0,0.71,0.0074997425079345705
Multinomial NB,0.0,0.72,0.011099481582641601
Multinomial NB,0.0,0.73,0.0156994104385376
Multinomial NB,0.0,0.74,0.019698834419250487
Multinomial NB,0.0,0.75,0.011499714851379395
Multinomial NB,0.0,0.76,0.020199084281921388
Multinomial NB,0.0,0.77,0.006899833679199219
Multinomial NB,0.0,0.78,0.0037998676300048826
Multinomial NB,0.0,0.79,0.006699824333190918
Multinomial NB,0.0,0.8,0.004599881172180176
Multinomial NB,0.0,0.81,0.0012999296188354493
Multinomial NB,0.0,0.82,0.002799844741821289
Multinomial NB,0.0,0.83,0.004599952697753906
Multinomial NB,0.0,0.84,0.0045996904373168945
Multinomial NB,0.0,0.85,0.004399800300598144
Multinomial NB,0.0,0.86,0.0038999319076538086
Multinomial NB,0.0,0.87,0.0026998519897460938
Multinomial NB,0.0,0.88,0.004599928855895996
Multinomial NB,0.0,0.89,0.005499935150146485
Multinomial NB,0.0,0.9,0.006499862670898438
Multinomial NB,0.0,0.91,0.0028999805450439452
Multinomial NB,0.0,0.92,0.002099919319152832
Multinomial NB,0.0,0.93,0.002799582481384277
Multinomial NB,0.0,0.94,0.004499959945678711
Multinomial NB,0.0,0.95,0.0012000560760498046
Multinomial NB,0.0,0.96,0.0026997804641723635
Multinomial NB,0.0,0.97,0.0009998559951782226
Multinomial NB,0.0,0.98,0.00449986457824707
Multinomial NB,0.0,0.99,0.005399870872497559
Multinomial NB,0.0,1.0,0.0016998052597045898
