classifier,Score,Alpha,Execution Time
Bernoulli NB,0.21337842296271864,0.4,0.0022997379302978514
Bernoulli NB,0.2081644337570136,0.41,0.006700253486633301
Bernoulli NB,0.18643660482553107,0.42,0.003900027275085449
Bernoulli NB,0.17069899244332495,0.43,0.005000114440917969
Bernoulli NB,0.16554104368884887,0.44,0.0037996768951416016
Bernoulli NB,0.16047663676529658,0.45,0.003199911117553711
Bernoulli NB,0.1547634630090178,0.46,0.0029999494552612306
Bernoulli NB,0.14394413471384687,0.47,0.0020997047424316405
Bernoulli NB,0.13912978912978916,0.48,0.0024000167846679687
Bernoulli NB,0.13213145028230627,0.49,0.002799725532531738
Bernoulli NB,0.1281812538795779,0.5,0.013899493217468261
Bernoulli NB,0.1270013050259414,0.51,0.00729975700378418
Bernoulli NB,0.11409035409035409,0.52,0.004099750518798828
Bernoulli NB,0.11220146410944383,0.53,0.005399727821350097
Bernoulli NB,0.10976068161884478,0.54,0.008899688720703125
Bernoulli NB,0.10285669927029961,0.55,0.008499860763549805
Bernoulli NB,0.10046080536209875,0.56,0.008999872207641601
Bernoulli NB,0.1008340649692713,0.57,0.005999946594238281
Bernoulli NB,0.09853507271171943,0.58,0.010399746894836425
Bernoulli NB,0.09592526658394923,0.59,0.019599080085754395
Bernoulli NB,0.09604285405093428,0.6,0.02390296459197998
Bernoulli NB,0.09650384013394969,0.61,0.043812131881713866
Bernoulli NB,0.09086805939353745,0.62,0.03390161991119385
Bernoulli NB,0.08536130536130536,0.63,0.03929905891418457
Bernoulli NB,0.07964468533574225,0.64,0.03259921073913574
Bernoulli NB,0.07964468533574225,0.65,0.005200028419494629
Bernoulli NB,0.07706817055976833,0.66,0.013099861145019532
Bernoulli NB,0.07426577716432789,0.67,0.005200052261352539
Bernoulli NB,0.06841972872041949,0.68,0.003300166130065918
Bernoulli NB,0.06875,0.69,0.0035001039505004883
Bernoulli NB,0.06894654088050314,0.7,0.005099964141845703
Bernoulli NB,0.0630722076267813,0.71,0.003899979591369629
Bernoulli NB,0.06305418719211824,0.72,0.00839982032775879
Bernoulli NB,0.060017969451931705,0.73,0.002099895477294922
Bernoulli NB,0.05723732103858287,0.74,0.002300071716308594
Bernoulli NB,0.05741991941063942,0.75,0.005600094795227051
Bernoulli NB,0.05741991941063942,0.76,0.0032998085021972655
Bernoulli NB,0.05741991941063942,0.77,0.0022001266479492188
Bernoulli NB,0.05751327072274398,0.78,0.0064999103546142575
Bernoulli NB,0.05453964458005196,0.79,0.005299997329711914
Bernoulli NB,0.05453964458005196,0.8,0.008900022506713868
Bernoulli NB,0.05453964458005196,0.81,0.0021999359130859377
Bernoulli NB,0.054624803507901054,0.82,0.004599761962890625
Bernoulli NB,0.05152224824355972,0.83,0.002199864387512207
Bernoulli NB,0.05144724556489263,0.84,0.0029001235961914062
Bernoulli NB,0.05144724556489263,0.85,0.0037999391555786134
Bernoulli NB,0.05161324005429675,0.86,0.0035999059677124024
Bernoulli NB,0.048490835715486805,0.87,0.00279998779296875
Bernoulli NB,0.04862154327909781,0.88,0.0061997175216674805
Bernoulli NB,0.048687548427499394,0.89,0.0037998676300048826
Bernoulli NB,0.04551282051282051,0.9,0.003100013732910156
Bernoulli NB,0.04551282051282051,0.91,0.007199907302856445
Bernoulli NB,0.045605573419078234,0.92,0.001799941062927246
Bernoulli NB,0.04569892473118279,0.93,0.004399776458740234
Bernoulli NB,0.045737509273296124,0.94,0.004299974441528321
Bernoulli NB,0.045737509273296124,0.95,0.002200150489807129
Bernoulli NB,0.045737509273296124,0.96,0.004400110244750977
Bernoulli NB,0.042585321655089096,0.97,0.003500032424926758
Bernoulli NB,0.042585321655089096,0.98,0.003900027275085449
Bernoulli NB,0.04264069264069264,0.99,0.0031002521514892577
Bernoulli NB,0.04264069264069264,1.0,0.00240020751953125
