Liblinear SVM,0.6799046652904817,1,3.0203168869018553
Liblinear SVM,0.709653232968901,2,3.0292526483535767
Liblinear SVM,0.7208695032793149,3,3.0104559421539308
Liblinear SVM,0.7264907340247264,4,2.984300899505615
Liblinear SVM,0.7295389343095934,5,2.997369408607483
Liblinear SVM,0.7310569274913131,6,2.978891468048096
Liblinear SVM,0.7323914338047262,7,3.0075138092041014
Liblinear SVM,0.732952555951382,8,3.1197087287902834
Liblinear SVM,0.7333429777437005,9,3.17445113658905
Liblinear SVM,0.7340948233744281,10,3.14965181350708
Liblinear SVM,0.7344495419351611,11,3.189451479911804
Liblinear SVM,0.7338405693537173,12,3.220246934890747
Liblinear SVM,0.7339979089148181,13,3.2462291955947875
Liblinear SVM,0.7335326600940035,14,3.1980279684066772
Liblinear SVM,0.7329356682761085,15,3.299441123008728
Liblinear SVM,0.7335364683185147,16,3.303688335418701
Liblinear SVM,0.7333438779300455,17,3.197993016242981
Liblinear SVM,0.7335850943680684,18,3.2688369750976562
Liblinear SVM,0.7335110106780383,19,3.1326364994049074
Liblinear SVM,0.7331782382951539,20,3.0837205171585085
Liblinear SVM,0.7332647268454304,21,3.0527928829193116
Liblinear SVM,0.7331449732747735,22,3.1289663076400758
Liblinear SVM,0.7328536602666653,23,3.237030506134033
Liblinear SVM,0.7331652087586911,24,3.2074543237686157
Liblinear SVM,0.733367117922997,25,3.1574165344238283
Liblinear SVM,0.732806448689163,26,3.1763613700866697
Liblinear SVM,0.7323721511915071,27,3.079569864273071
Liblinear SVM,0.7325267404432169,28,3.0461201429367066
Liblinear SVM,0.7322021460825092,29,3.1029123306274413
Liblinear SVM,0.7319394892763418,30,3.0920752048492433
Liblinear SVM,0.7315797718746131,31,3.1965991497039794
Liblinear SVM,0.731082477773648,32,3.2222636699676515
Liblinear SVM,0.7312487237471252,33,3.141124200820923
Liblinear SVM,0.7306841329694287,34,3.2129122018814087
Liblinear SVM,0.7303665828315017,35,3.3518300294876098
Liblinear SVM,0.7302644056010049,36,4.126732444763183
Liblinear SVM,0.7299933984615229,37,5.045566701889038
Liblinear SVM,0.7298288615786289,38,10.956568098068237
Liblinear SVM,0.7294271953522867,39,10.523606538772583
Liblinear SVM,0.7290273619858784,40,9.272607231140137
Liblinear SVM,0.7284756150803504,41,9.191556119918824
Liblinear SVM,0.7283889086602179,42,10.074772810935974
Liblinear SVM,0.7279893131078463,43,9.407478141784669
Liblinear SVM,0.7276317000076454,44,7.967784667015076
Liblinear SVM,0.7274675676616746,45,8.31570737361908
Liblinear SVM,0.7274720937474439,46,7.883010053634644
Liblinear SVM,0.727422099407244,47,8.085639500617981
Liblinear SVM,0.7274563439111764,48,7.582094478607178
Liblinear SVM,0.7272695710357947,49,7.784256029129028
Liblinear SVM,0.7268547424080969,50,8.064387011528016
Liblinear SVM,0.7267989159358585,51,6.784947729110717
Liblinear SVM,0.7265743965351714,52,9.275815796852111
Liblinear SVM,0.7262724135557064,53,8.259151172637939
Liblinear SVM,0.7261248352631771,54,7.928386259078979
Liblinear SVM,0.7258439884665355,55,7.321352243423462
Liblinear SVM,0.7255596757893075,56,8.28765504360199
Liblinear SVM,0.7252736311637302,57,7.614565205574036
Liblinear SVM,0.7248759467553765,58,6.927369999885559
Liblinear SVM,0.7249579921909612,59,6.476870012283325
Liblinear SVM,0.7250412990280524,60,8.629120326042175
Liblinear SVM,0.7246747456217575,61,7.3270906686782835
Liblinear SVM,0.7248418523698257,62,7.50383870601654
Liblinear SVM,0.7248346166643398,63,7.393511962890625
Liblinear SVM,0.7250065852376347,64,7.139988446235657
Liblinear SVM,0.7247149328225448,65,9.797873497009277
Liblinear SVM,0.7248461463370196,66,9.107076239585876
Liblinear SVM,0.7246686973642031,67,8.90447633266449
Liblinear SVM,0.724204438582666,68,8.155525422096252
Liblinear SVM,0.7242088626293318,69,8.548588871955872
Liblinear SVM,0.7244665789181339,70,7.630537128448486
Liblinear SVM,0.7243189188193979,71,10.602967166900635
Liblinear SVM,0.724192734494419,72,8.292931032180785
Liblinear SVM,0.7242191516601534,73,8.242412066459655
Liblinear SVM,0.724252419388703,74,7.626645708084107
Liblinear SVM,0.724223326450147,75,7.825757384300232
Liblinear SVM,0.7237973995605833,76,8.337003564834594
Liblinear SVM,0.7236281229737511,77,7.4730321884155275
Liblinear SVM,0.7237935867617535,78,7.399128270149231
Liblinear SVM,0.7237608129408903,79,7.994510841369629
Liblinear SVM,0.7237258830107967,80,7.673016738891602
Liblinear SVM,0.7235942240691546,81,7.634412837028504
Liblinear SVM,0.723764437104047,82,7.347026300430298
Liblinear SVM,0.7238785168136592,83,7.175373244285583
Liblinear SVM,0.7237699377017556,84,7.778635144233704
Liblinear SVM,0.7240813550280331,85,8.400049686431885
Liblinear SVM,0.7238750039247325,86,7.14356153011322
Liblinear SVM,0.7238916327753566,87,7.397126865386963
Liblinear SVM,0.723826507944562,88,8.18302788734436
Liblinear SVM,0.7237022349700061,89,10.160430479049683
Liblinear SVM,0.7235862073701465,90,7.913084554672241
Liblinear SVM,0.7236093726091524,91,9.771887016296386
Liblinear SVM,0.7235107482048014,92,8.333479523658752
Liblinear SVM,0.7231124955658672,93,8.198281073570252
Liblinear SVM,0.7228774466586346,94,8.722286009788514
Liblinear SVM,0.7227810760775649,95,7.719961619377136
Liblinear SVM,0.7226092611499377,96,8.074073338508606
Liblinear SVM,0.7225516337295592,97,9.014671969413758
Liblinear SVM,0.7224550798693476,98,9.053088569641114
Liblinear SVM,0.7224482794088521,99,8.25745587348938
Liblinear SVM,0.7224082449608719,100,9.40457034111023
