Classifier,Score,Alpha,Execution Time
Multinomial NB,0.0,0.08,0.005097484588623047
Multinomial NB,0.0,0.09,0.005196714401245117
Multinomial NB,0.0,0.1,0.004797577857971191
Multinomial NB,0.0,0.11,0.005995798110961914
Multinomial NB,0.0,0.12,0.0038982391357421874
Multinomial NB,0.0,0.13,0.004895997047424316
Multinomial NB,0.0,0.14,0.005097746849060059
Multinomial NB,0.0,0.15,0.004897665977478027
Multinomial NB,0.0,0.16,0.004898476600646973
Multinomial NB,0.0,0.17,0.004198002815246582
Multinomial NB,0.0,0.18,0.0061968803405761715
Multinomial NB,0.0,0.19,0.00529782772064209
Multinomial NB,0.0,0.2,0.006896376609802246
Multinomial NB,0.0,0.21,0.004797744750976563
Multinomial NB,0.0,0.22,0.005297565460205078
Multinomial NB,0.0,0.23,0.0050978422164916996
Multinomial NB,0.0,0.24,0.00649714469909668
Multinomial NB,0.0,0.25,0.005597305297851562
Multinomial NB,0.0,0.26,0.006695604324340821
Multinomial NB,0.0,0.27,0.005598211288452148
Multinomial NB,0.0,0.28,0.005499649047851563
Multinomial NB,0.0,0.29,0.004498410224914551
Multinomial NB,0.0,0.3,0.004997777938842774
Multinomial NB,0.0,0.31,0.005297327041625976
Multinomial NB,0.0,0.32,0.00539710521697998
Multinomial NB,0.0,0.33,0.004897379875183105
Multinomial NB,0.0,0.34,0.00519709587097168
Multinomial NB,0.0,0.35,0.004097747802734375
Multinomial NB,0.0,0.36,0.005297017097473144
Multinomial NB,0.0,0.37,0.00419769287109375
Multinomial NB,0.0,0.38,0.004098057746887207
Multinomial NB,0.0,0.39,0.005397129058837891
Multinomial NB,0.0,0.4,0.004397702217102051
Multinomial NB,0.0,0.41,0.004297471046447754
Multinomial NB,0.0,0.42,0.003898000717163086
Multinomial NB,0.0,0.43,0.0035981178283691407
Multinomial NB,0.0,0.44,0.004697322845458984
Multinomial NB,0.0,0.45,0.0040979146957397464
Multinomial NB,0.0,0.46,0.003998017311096192
Multinomial NB,0.0,0.47,0.0035983800888061525
Multinomial NB,0.0,0.48,0.0043992757797241214
Multinomial NB,0.0,0.49,0.0037984848022460938
Multinomial NB,0.0,0.5,0.0036984682083129883
Multinomial NB,0.0,0.51,0.0038986444473266602
Multinomial NB,0.0,0.52,0.0037983179092407225
Multinomial NB,0.0,0.53,0.004097533226013183
Multinomial NB,0.0,0.54,0.0037979364395141603
Multinomial NB,0.0,0.55,0.004195952415466308
Multinomial NB,0.0,0.56,0.003698444366455078
Multinomial NB,0.0,0.57,0.003898215293884277
Multinomial NB,0.0,0.58,0.003398489952087402
Multinomial NB,0.0,0.59,0.003998422622680664
Multinomial NB,0.0,0.6,0.0035980701446533202
Multinomial NB,0.0,0.61,0.0035983800888061525
Multinomial NB,0.0,0.62,0.003697991371154785
Multinomial NB,0.0,0.63,0.004198145866394043
Multinomial NB,0.0,0.64,0.00379788875579834
Multinomial NB,0.0,0.65,0.004397821426391601
Multinomial NB,0.0,0.66,0.004297709465026856
Multinomial NB,0.0,0.67,0.003998112678527832
Multinomial NB,0.0,0.68,0.0038979291915893556
Multinomial NB,0.0,0.69,0.003698301315307617
Multinomial NB,0.0,0.7,0.003298187255859375
Multinomial NB,0.0,0.71,0.004597187042236328
Multinomial NB,0.0,0.72,0.0037961959838867187
Multinomial NB,0.0,0.73,0.003498077392578125
Multinomial NB,0.0,0.74,0.003498554229736328
Multinomial NB,0.0,0.75,0.0033996105194091797
Multinomial NB,0.0,0.76,0.0039977550506591795
Multinomial NB,0.0,0.77,0.004097890853881836
Multinomial NB,0.0,0.78,0.0035978078842163084
Multinomial NB,0.0,0.79,0.003399515151977539
Multinomial NB,0.0,0.8,0.003497791290283203
Multinomial NB,0.0,0.81,0.0034981489181518553
Multinomial NB,0.0,0.82,0.004097747802734375
Multinomial NB,0.0,0.83,0.003094792366027832
Multinomial NB,0.0,0.84,0.004899835586547852
Multinomial NB,0.0,0.85,0.004097437858581543
