Classifier,Score,Alpha,Execution Time
Multinomial NB,0.0,0.08,0.004216122627258301
Multinomial NB,0.0,0.09,0.0031445980072021484
Multinomial NB,0.0,0.1,0.002817702293395996
Multinomial NB,0.0,0.11,0.003560042381286621
Multinomial NB,0.0,0.12,0.0037923097610473634
Multinomial NB,0.0,0.13,0.0034936189651489256
Multinomial NB,0.0,0.14,0.006237936019897461
Multinomial NB,0.0,0.15,0.004999208450317383
Multinomial NB,0.0,0.16,0.006111049652099609
Multinomial NB,0.0,0.17,0.003766155242919922
Multinomial NB,0.0,0.18,0.0039713382720947266
Multinomial NB,0.0,0.19,0.005198979377746582
Multinomial NB,0.0,0.2,0.003283572196960449
Multinomial NB,0.0,0.21,0.005739331245422363
Multinomial NB,0.0,0.22,0.004711365699768067
Multinomial NB,0.0,0.23,0.0048024654388427734
Multinomial NB,0.0,0.24,0.004180002212524414
Multinomial NB,0.0,0.25,0.00423884391784668
Multinomial NB,0.0,0.26,0.004594659805297852
Multinomial NB,0.0,0.27,0.0047013282775878905
Multinomial NB,0.0,0.28,0.0045059919357299805
Multinomial NB,0.0,0.29,0.005747032165527344
Multinomial NB,0.0,0.3,0.004850625991821289
Multinomial NB,0.0,0.31,0.0036728382110595703
Multinomial NB,0.0,0.32,0.008130717277526855
Multinomial NB,0.0,0.33,0.0069541454315185545
Multinomial NB,0.0,0.34,0.004797577857971191
Multinomial NB,0.0,0.35,0.003953480720520019
Multinomial NB,0.0,0.36,0.0055621623992919925
Multinomial NB,0.0,0.37,0.005044221878051758
Multinomial NB,0.0,0.38,0.002734827995300293
Multinomial NB,0.0,0.39,0.005033636093139648
Multinomial NB,0.0,0.4,0.004840040206909179
Multinomial NB,0.0,0.41,0.0046082019805908205
Multinomial NB,0.0,0.42,0.004814958572387696
Multinomial NB,0.0,0.43,0.0039033889770507812
Multinomial NB,0.0,0.44,0.00510101318359375
Multinomial NB,0.0,0.45,0.0037865400314331054
Multinomial NB,0.0,0.46,0.005776214599609375
Multinomial NB,0.0,0.47,0.0049855709075927734
Multinomial NB,0.0,0.48,0.004449701309204102
Multinomial NB,0.0,0.49,0.004379868507385254
Multinomial NB,0.0,0.5,0.005125808715820313
Multinomial NB,0.0,0.51,0.006274914741516114
Multinomial NB,0.0,0.52,0.005571413040161133
Multinomial NB,0.0,0.53,0.005045628547668457
Multinomial NB,0.0,0.54,0.005349445343017578
Multinomial NB,0.0,0.55,0.004814362525939942
Multinomial NB,0.0,0.56,0.005583524703979492
Multinomial NB,0.0,0.57,0.004995012283325195
Multinomial NB,0.0,0.58,0.004207897186279297
Multinomial NB,0.0,0.59,0.0051296472549438475
Multinomial NB,0.0,0.6,0.0051293611526489254
Multinomial NB,0.0,0.61,0.00440518856048584
Multinomial NB,0.0,0.62,0.005405592918395996
Multinomial NB,0.0,0.63,0.002340555191040039
Multinomial NB,0.0,0.64,0.0034229040145874025
Multinomial NB,0.0,0.65,0.003446149826049805
Multinomial NB,0.0,0.66,0.00542154312133789
Multinomial NB,0.0,0.67,0.0036702394485473634
Multinomial NB,0.0,0.68,0.0035012006759643556
Multinomial NB,0.0,0.69,0.0032031774520874024
Multinomial NB,0.0,0.7,0.004101872444152832
Multinomial NB,0.0,0.71,0.002523374557495117
Multinomial NB,0.0,0.72,0.004654121398925781
Multinomial NB,0.0,0.73,0.005977511405944824
Multinomial NB,0.0,0.74,0.002803182601928711
Multinomial NB,0.0,0.75,0.004909253120422364
Multinomial NB,0.0,0.76,0.006191921234130859
Multinomial NB,0.0,0.77,0.004345202445983886
Multinomial NB,0.0,0.78,0.005697703361511231
Multinomial NB,0.0,0.79,0.0051403999328613285
Multinomial NB,0.0,0.8,0.002791738510131836
Multinomial NB,0.0,0.81,0.004536986351013184
Multinomial NB,0.0,0.82,0.0024063825607299806
Multinomial NB,0.0,0.83,0.00475778579711914
Multinomial NB,0.0,0.84,0.004256939888000489
Multinomial NB,0.0,0.85,0.0030435800552368166
Multinomial NB,0.0,0.86,0.0009594440460205078
Multinomial NB,0.0,0.87,0.0033269405364990236
Multinomial NB,0.0,0.88,0.004224514961242676
Multinomial NB,0.0,0.89,0.006224966049194336
Multinomial NB,0.0,0.9,0.003801417350769043
Multinomial NB,0.0,0.91,0.004609227180480957
Multinomial NB,0.0,0.92,0.004300856590270996
Multinomial NB,0.0,0.93,0.006397914886474609
Multinomial NB,0.0,0.94,0.005190920829772949
Multinomial NB,0.0,0.95,0.00551915168762207
Multinomial NB,0.0,0.96,0.003250741958618164
Multinomial NB,0.0,0.97,0.0034767627716064454
Multinomial NB,0.0,0.98,0.004673504829406738
Multinomial NB,0.0,0.99,0.00824596881866455
Multinomial NB,0.0,1.0,0.0027992725372314453
