Classifier,Score,Alpha,Execution Time
Multinomial NB,0.7225850164717382,0.64,0.009261655807495116
Multinomial NB,0.7224595967270249,0.65,0.0053746700286865234
Multinomial NB,0.7222087005798303,0.66,0.005990409851074218
Multinomial NB,0.7216870239579006,0.67,0.00822746753692627
Multinomial NB,0.7214116116555993,0.68,0.005777144432067871
Multinomial NB,0.720717141215448,0.69,0.011248302459716798
Multinomial NB,0.7201867018989296,0.7,0.005273890495300293
Multinomial NB,0.719387148390707,0.71,0.003991127014160156
Multinomial NB,0.7183666078594513,0.72,0.008080077171325684
Multinomial NB,0.7181644074919946,0.73,0.0072228431701660155
Multinomial NB,0.7176706006562195,0.74,0.007718992233276367
Multinomial NB,0.7174176471333225,0.75,0.0072565793991088865
Multinomial NB,0.7166928656878555,0.76,0.005176329612731933
Multinomial NB,0.7161534396418711,0.77,0.010172533988952636
Multinomial NB,0.7153486390622674,0.78,0.005553579330444336
Multinomial NB,0.7144327329852043,0.79,0.0045367002487182615
Multinomial NB,0.7138484294648741,0.8,0.007525324821472168
Multinomial NB,0.7135545406860392,0.81,0.004894661903381348
Multinomial NB,0.7134280704445393,0.82,0.0051430463790893555
Multinomial NB,0.7129508177331181,0.83,0.00765695571899414
Multinomial NB,0.7124037031118294,0.84,0.004880213737487793
Multinomial NB,0.7121313431773801,0.85,0.007116532325744629
Multinomial NB,0.7117776497191648,0.86,0.009214687347412109
Multinomial NB,0.7115876181081651,0.87,0.005366325378417969
Multinomial NB,0.7108760771948051,0.88,0.007992362976074219
Multinomial NB,0.7105101254612584,0.89,0.005379486083984375
Multinomial NB,0.7100810948465466,0.9,0.0048824787139892575
Multinomial NB,0.7098231379060105,0.91,0.008419275283813477
Multinomial NB,0.7090893586593333,0.92,0.006399393081665039
Multinomial NB,0.7088219818707513,0.93,0.005192422866821289
Multinomial NB,0.7086507742199116,0.94,0.006561708450317383
Multinomial NB,0.7075200846063672,0.95,0.0057049751281738285
Multinomial NB,0.7070972831392476,0.96,0.005903077125549316
Multinomial NB,0.7066905134851007,0.97,0.0055971860885620115
Multinomial NB,0.7058149235448171,0.98,0.00475459098815918
Multinomial NB,0.7054221036621807,0.99,0.0052857637405395504
Multinomial NB,0.7047952307907378,1.0,0.00826280117034912
Bernoulli NB,0.7318268002731518,0.01,0.010031914710998536
Bernoulli NB,0.7361376724126422,0.02,0.010271573066711425
Bernoulli NB,0.7394320680495657,0.03,0.009223365783691406
Bernoulli NB,0.7418650894054925,0.04,0.008918404579162598
Bernoulli NB,0.744968759706615,0.05,0.00795588493347168
Bernoulli NB,0.7464876029434255,0.06,0.008280134201049805
Bernoulli NB,0.7476560672724272,0.07,0.007485198974609375
Bernoulli NB,0.7493034579337041,0.08,0.007361865043640137
Bernoulli NB,0.7507179274932093,0.09,0.009224939346313476
Bernoulli NB,0.7509689644526437,0.1,0.007218194007873535
Bernoulli NB,0.7512177597085157,0.11,0.00832815170288086
Bernoulli NB,0.7521284864158083,0.12,0.007244133949279785
Bernoulli NB,0.7527688104187646,0.13,0.009363460540771484
Bernoulli NB,0.7537113957566944,0.14,0.005615401268005371
Bernoulli NB,0.753941764969551,0.15,0.012360763549804688
Bernoulli NB,0.7545423189550493,0.16,0.006974625587463379
Bernoulli NB,0.7552955811371648,0.17,0.007470536231994629
Bernoulli NB,0.7557801969932608,0.18,0.006421041488647461
Bernoulli NB,0.7558968628332332,0.19,0.008182501792907715
Bernoulli NB,0.7557500179431548,0.2,0.007622861862182617
Bernoulli NB,0.7561368583168311,0.21,0.00602262020111084
Bernoulli NB,0.7562892003499655,0.22,0.0068053722381591795
Bernoulli NB,0.75670691071011,0.23,0.00886375904083252
Bernoulli NB,0.7570480691191515,0.24,0.01107637882232666
Bernoulli NB,0.7565306196498253,0.25,0.009790873527526856
Bernoulli NB,0.7566479035364371,0.26,0.006028532981872559
Bernoulli NB,0.7568499650923698,0.27,0.0068884134292602536
